date_achat,rembourse,id_utilisateur,id_application,id_plateforme
2022-11-07 01:07:19,0,393,50,1
2023-10-14 13:27:30,0,125,19,3
2023-12-29 19:35:56,0,387,34,3
2023-06-01 07:10:21,0,242,177,2
2023-12-17 16:21:39,0,203,159,2
2023-10-27 21:51:59,0,57,115,2
2023-12-09 10:49:43,0,164,193,2
2023-11-29 13:03:53,0,77,138,2
2023-12-03 20:37:22,0,174,174,2
2022-11-14 18:53:47,0,135,170,2
2023-09-06 13:23:13,0,56,104,3
2023-12-29 03:17:36,0,423,41,2
2023-12-15 06:57:42,0,140,168,3
2023-12-15 04:06:59,0,150,154,2
2023-12-10 17:02:18,0,292,171,2
2023-07-16 03:49:14,0,55,36,3
2023-12-24 10:10:30,0,311,89,2
2023-06-09 09:12:17,0,366,74,1
2023-11-28 12:32:26,0,156,123,1
2023-11-09 16:35:16,0,412,4,1
2023-07-26 15:59:11,0,362,29,1
2023-09-17 00:43:02,0,484,140,1
2023-04-17 18:22:53,0,24,111,1
2023-11-10 16:28:12,0,152,89,1
2023-10-24 14:51:48,0,477,154,2
2023-12-30 15:45:04,0,142,46,1
2023-08-08 13:02:03,0,226,76,1
2023-02-26 15:37:13,0,275,102,3
2023-08-16 17:53:36,0,349,36,1
2023-11-14 03:12:49,0,196,107,3
2023-12-29 02:46:13,0,42,171,1
2023-06-28 08:06:25,0,390,4,1
2023-03-24 12:45:23,0,335,12,3
2023-12-27 11:53:03,0,347,49,3
2023-05-14 07:25:18,0,72,170,3
2023-11-24 09:34:52,0,360,120,2
2023-09-19 16:34:08,0,99,68,1
2022-07-03 21:05:40,0,77,17,3
2023-12-01 09:49:12,0,199,82,1
2023-11-14 10:40:11,0,196,31,2
2023-11-30 06:37:37,0,308,126,3
2023-10-05 03:10:22,0,103,178,2
2023-11-10 17:24:23,0,282,93,2
2023-04-27 08:09:22,0,433,102,3
2023-12-30 15:28:52,0,221,39,1
2023-11-23 08:21:37,0,296,149,1
2023-12-30 23:38:18,0,394,69,2
2023-11-25 03:03:43,0,28,139,2
2022-08-24 00:04:07,0,120,52,2
2023-12-07 21:12:03,0,338,134,1
2023-11-26 12:20:48,0,311,112,1
2023-09-22 00:24:05,0,414,151,1
2023-12-22 13:33:27,0,433,51,3
2023-12-02 04:04:17,0,43,193,2
2023-12-30 16:59:45,0,25,174,2
2023-02-06 02:06:41,0,275,109,2
2023-12-28 02:17:12,0,405,137,3
2023-12-13 01:47:46,0,29,25,1
2023-10-20 21:30:30,0,134,54,2
2023-07-05 15:03:32,0,42,36,1
2023-12-29 06:01:06,0,445,129,3
2023-12-16 14:32:13,0,396,48,2
2023-12-14 03:35:33,0,423,132,2
2023-05-07 12:14:15,0,180,111,1
2023-06-03 17:32:33,0,185,181,3
2023-12-06 18:07:51,0,309,149,2
2023-12-25 04:37:30,0,257,130,3
2023-06-16 00:30:37,0,279,8,1
2023-09-25 13:32:18,0,260,134,2
2023-12-20 16:07:54,0,91,73,1
2023-12-12 22:21:18,0,449,44,1
2023-12-30 09:01:20,0,258,173,1
2023-07-07 14:20:58,0,65,182,3
2023-12-29 18:07:07,0,240,137,3
2023-10-11 17:13:47,0,300,172,1
2023-12-27 19:10:12,0,334,87,3
2023-10-26 00:37:10,0,431,163,1
2023-12-21 10:19:44,0,5,169,3
2023-10-12 22:57:04,0,472,178,2
2023-12-28 22:03:15,0,316,67,3
2023-12-27 00:50:16,0,38,157,2
2023-10-12 16:38:39,0,466,18,1
2022-10-08 20:20:22,0,9,189,3
2023-01-26 12:21:32,0,81,100,2
2023-12-12 23:42:32,0,405,186,2
2023-07-06 20:20:50,0,314,139,2
2023-12-21 20:15:12,0,359,110,1
2023-11-14 18:41:55,0,402,116,2
2023-11-26 17:07:48,0,180,104,3
2023-12-21 09:23:40,0,486,186,3
2023-10-31 05:04:03,0,36,22,3
2023-12-30 20:00:22,0,387,146,2
2023-12-30 00:41:57,0,355,71,3
2023-12-24 23:04:09,0,132,67,3
2023-12-07 09:16:17,0,113,156,1
2023-06-05 13:01:05,0,486,24,2
2023-12-11 21:04:37,0,452,51,1
2023-12-29 13:19:45,0,141,16,2
2023-12-17 02:14:43,0,46,178,2
2023-12-05 08:24:47,0,324,121,3
2023-04-12 05:41:10,0,125,109,2
2023-06-18 04:41:26,0,77,8,1
2023-11-03 23:12:03,0,480,50,3
2023-02-16 11:22:35,0,453,170,1
2023-10-20 17:18:55,0,400,147,1
2023-11-23 04:51:46,0,162,5,1
2023-12-13 13:22:37,0,323,32,2
2023-11-11 20:37:42,0,476,130,3
2023-12-30 14:49:44,0,363,129,3
2022-09-07 20:21:29,0,359,109,2
2023-11-03 12:15:07,0,38,104,2
2023-11-11 18:08:35,0,424,107,3
2023-11-26 04:38:19,0,199,31,2
2023-12-30 15:47:39,0,314,1,2
2023-12-15 01:28:21,0,372,200,3
2023-09-14 00:16:17,0,22,96,2
2023-12-09 14:32:01,0,235,133,1
2023-10-29 19:39:34,0,458,177,2
2023-12-28 10:08:43,0,500,33,2
2023-12-23 22:20:51,0,222,155,2
2023-12-27 13:16:09,0,169,112,1
2022-12-21 08:29:10,0,72,95,2
2023-12-26 05:11:25,0,231,15,2
2023-09-11 00:25:20,0,231,90,2
2023-12-21 08:12:43,0,20,56,1
2023-12-28 13:59:15,0,496,199,3
2023-02-15 04:21:40,0,92,95,2
2023-12-21 18:29:35,0,343,183,1
2023-09-26 08:01:42,0,379,125,1
2023-12-04 00:01:33,0,104,114,2
2023-01-06 17:55:11,0,19,189,3
2023-12-28 21:55:16,0,492,56,1
2023-12-17 23:29:18,0,371,150,2
2023-09-01 23:59:18,0,251,70,2
2023-12-18 07:40:11,0,476,38,1
2023-06-13 00:01:27,0,247,94,1
2023-12-30 16:33:18,0,276,69,2
2023-11-24 18:21:24,0,86,185,3
2023-12-02 16:20:27,0,9,194,1
2023-11-02 02:19:44,0,313,29,1
2023-11-23 17:42:00,0,494,21,1
2023-11-09 01:38:45,0,293,24,1
2023-07-07 04:13:43,0,177,175,3
2023-09-29 07:26:14,0,234,158,2
2023-12-28 05:18:41,0,496,45,2
2023-11-27 16:02:57,0,215,98,2
2023-10-16 06:18:10,0,124,183,3
2023-12-28 01:40:07,0,89,155,1
2023-07-25 15:26:50,0,34,109,2
2023-11-26 05:26:52,0,280,89,2
2023-09-28 14:36:04,0,234,75,1
2023-12-09 15:27:55,0,438,87,2
2023-12-07 04:50:01,0,104,73,1
2023-11-11 09:35:04,0,178,140,3
2023-11-11 16:26:41,0,64,32,1
2023-10-01 12:42:44,0,447,94,1
2023-10-19 10:40:02,0,466,145,1
2023-12-20 20:11:40,0,6,83,2
2023-12-30 06:13:28,0,224,197,2
2023-12-21 21:53:49,0,316,65,2
2023-12-13 01:51:41,0,214,73,1
2023-12-22 21:27:17,0,213,43,3
2023-11-20 22:54:13,0,138,115,2
2023-11-18 06:08:01,0,282,47,2
2023-12-30 07:10:07,0,177,146,2
2023-11-20 13:57:04,0,128,130,3
2023-12-22 23:48:05,0,437,120,3
2023-12-30 05:20:44,0,199,1,2
2023-01-08 16:16:21,0,401,18,1
2023-12-20 03:15:35,0,189,108,3
2023-10-20 22:14:50,0,290,36,1
2023-08-04 14:26:16,0,161,6,1
2023-05-28 21:28:19,0,102,125,1
2023-12-25 15:34:59,0,403,104,2
2023-10-14 23:02:27,0,62,68,1
2023-12-04 00:22:22,0,150,187,2
2023-12-29 18:06:51,0,66,148,3
2023-05-28 05:41:01,0,319,90,2
2023-12-13 15:53:33,0,483,164,2
2023-12-21 12:19:17,0,496,56,2
2023-06-01 19:45:37,0,482,114,2
2023-12-30 07:46:26,0,290,192,2
2023-11-04 02:55:47,0,68,102,3
2023-12-22 16:45:59,0,474,61,1
2023-12-27 20:56:01,0,33,184,3
2023-12-28 05:52:05,0,132,65,3
2023-12-26 21:19:15,0,193,45,2
2023-12-20 05:30:10,0,188,27,2
2023-04-17 13:39:37,0,418,191,1
2023-10-26 02:07:15,0,345,132,2
2023-12-07 16:19:32,0,364,167,1
2023-11-25 21:25:41,0,218,186,3
2023-12-08 02:38:16,0,485,7,1
2023-12-18 06:46:24,0,79,67,3
2023-10-18 20:39:27,0,426,129,3
2023-12-19 22:25:19,0,274,83,2
2023-10-28 08:24:36,0,467,163,2
2023-12-09 16:46:49,0,298,112,1
2023-09-05 16:18:56,0,269,29,1
2023-12-29 16:11:56,0,348,39,1
2023-08-24 06:53:04,0,441,116,2
2022-12-25 05:47:02,0,145,191,1
2023-12-30 19:36:40,0,85,14,2
2023-07-16 23:45:18,0,24,54,2
2023-12-22 08:13:45,0,494,169,2
2023-10-02 09:27:40,0,397,53,3
2023-12-20 06:43:44,0,373,61,2
2023-10-04 17:10:55,0,227,105,2
2023-09-28 05:59:34,0,132,68,1
2023-07-31 23:17:19,0,334,119,2
2023-12-19 22:17:56,0,4,134,1
2023-10-04 05:30:53,0,465,134,1
2023-11-16 22:01:30,0,355,138,2
2023-04-28 05:54:14,0,184,140,3
2023-12-15 22:20:20,0,127,25,1
2023-10-31 05:46:32,0,55,200,3
2023-08-01 16:42:11,0,316,125,2
2023-08-15 04:59:12,0,290,183,3
2023-12-02 15:46:26,0,172,10,2
2023-12-23 18:51:21,0,235,169,2
2023-12-29 19:07:51,0,241,83,2
2023-12-20 00:09:47,0,91,115,1
2023-12-10 00:16:40,0,128,187,1
2023-06-24 19:35:47,0,121,90,2
2023-12-19 10:44:28,0,69,186,3
2023-12-28 14:16:50,0,434,30,2
2023-10-13 17:45:21,0,224,103,2
2023-10-12 16:38:39,0,466,195,2
2023-10-13 01:21:10,0,419,193,2
2023-12-23 02:41:50,0,164,5,1
2023-11-25 13:33:08,0,450,117,2
2023-11-11 20:51:47,0,293,19,3
2023-12-08 16:18:48,0,265,7,1
2023-11-02 09:36:43,0,237,153,2
2023-12-23 13:58:01,0,406,157,3
2022-04-29 03:59:54,0,121,18,1
2023-01-10 10:07:25,0,480,22,3
2023-02-26 21:47:03,0,328,127,2
2023-06-07 21:32:54,0,255,156,2
2023-12-30 23:32:07,0,225,37,3
2023-12-30 15:52:01,0,342,146,2
2023-12-16 04:19:29,0,85,86,3
2023-12-29 07:48:50,0,500,34,1
2023-12-07 01:34:27,0,7,35,1
2023-12-17 08:03:46,0,66,121,1
2023-10-11 08:05:14,0,341,74,1
2023-12-28 15:47:49,0,38,45,2
2023-12-30 20:50:31,0,279,39,1
2023-04-16 10:46:23,0,202,102,3
2023-12-20 12:27:28,0,267,147,2
2023-12-20 22:45:12,0,197,147,2
2023-10-12 12:38:51,0,59,19,3
2023-12-21 20:41:26,0,45,61,3
2023-12-28 00:27:43,0,25,148,3
2023-11-06 03:56:08,0,385,104,2
2023-12-14 09:07:50,0,286,20,3
2023-12-16 19:43:04,0,443,160,1
2023-08-09 21:42:12,0,41,182,3
2023-12-23 03:44:22,0,202,43,3
2023-12-29 19:19:07,0,155,146,2
2023-12-24 17:19:23,0,11,186,2
2023-12-10 19:54:50,0,234,84,1
2023-12-06 12:01:57,0,113,73,1
2023-04-12 21:05:53,0,299,95,2
2023-07-12 09:32:34,0,275,90,2
2023-01-07 10:16:12,0,467,185,3
2023-12-16 13:57:34,0,46,118,1
2023-12-21 06:33:43,0,433,168,3
2023-12-28 10:56:19,0,149,173,1
2023-12-25 19:10:53,0,302,47,2
2022-11-01 18:21:38,0,393,24,1
2023-12-10 15:47:51,0,190,123,2
2023-12-29 01:12:15,0,461,2,3
2023-12-28 20:10:09,0,171,71,1
2023-05-10 08:54:48,0,147,81,1
2023-09-26 09:41:49,0,472,183,3
2023-08-24 15:34:01,0,156,109,2
2023-10-17 00:21:40,0,495,140,1
2023-02-20 23:59:42,0,396,170,1
2023-12-25 15:45:13,0,307,153,1
2023-12-08 12:10:40,0,497,49,2
2023-12-24 17:46:51,0,309,49,1
2023-12-25 05:11:22,0,92,38,2
2023-11-11 20:56:08,0,163,191,1
2023-02-04 15:58:34,0,454,102,3
2023-12-03 15:33:35,0,435,98,3
2023-11-02 09:39:48,0,386,54,3
2023-12-06 06:17:55,0,363,153,2
2023-12-01 07:56:19,0,171,22,3
2023-12-30 11:44:15,0,405,146,2
2023-12-24 12:46:10,0,6,101,1
2023-12-20 19:44:06,0,128,102,3
2023-11-16 03:01:37,0,337,117,1
2023-12-04 16:17:36,0,419,165,1
2023-12-06 08:09:35,0,362,51,1
2023-08-19 12:22:56,0,406,200,2
2023-10-27 19:35:23,0,393,47,1
2023-12-30 01:01:50,0,304,131,3
2022-10-24 05:02:56,0,492,24,2
2023-12-30 13:46:31,0,130,46,1
2023-12-29 16:36:04,0,332,46,1
2023-11-01 04:21:33,0,92,114,3
2023-12-16 19:02:01,0,286,98,3
2023-12-28 18:34:30,0,232,113,3
2023-11-25 02:01:25,0,62,66,2
2023-09-20 19:18:48,0,90,114,3
2023-09-27 17:23:58,0,68,195,2
2023-02-03 07:56:05,0,237,102,1
2023-09-02 09:04:51,0,209,11,3
2023-04-11 06:35:25,0,71,17,3
2023-11-21 02:14:35,0,103,124,1
2023-07-13 12:26:07,0,264,9,1
2023-07-23 15:10:20,0,89,93,2
2023-10-16 20:22:02,0,9,198,2
2023-12-18 16:41:52,0,228,115,1
2023-11-19 03:30:57,0,94,50,1
2023-11-22 21:03:27,0,303,72,2
2023-12-30 01:20:11,0,258,37,3
2023-11-03 05:56:48,0,72,19,3
2023-01-29 15:08:48,0,366,164,1
2023-12-10 08:17:15,0,477,80,3
2023-05-19 04:58:28,0,277,52,2
2023-12-17 15:56:05,0,213,104,2
2023-10-17 23:22:31,0,272,156,2
2023-12-09 22:24:18,0,329,171,3
2023-12-11 07:05:12,0,66,142,3
2023-02-01 14:51:20,0,435,102,1
2023-10-25 07:16:25,0,199,166,2
2023-12-26 13:19:16,0,331,45,3
2023-11-04 06:58:16,0,101,176,2
2023-12-24 17:28:20,0,288,45,2
2023-12-18 03:19:51,0,225,125,1
2023-10-01 12:42:44,0,447,189,1
2023-10-10 05:27:04,0,357,96,2
2023-09-23 14:35:39,0,471,6,2
2023-11-26 13:54:51,0,291,110,3
2023-08-21 05:52:30,0,220,117,3
2023-12-28 00:57:50,0,162,44,1
2023-11-10 16:10:04,0,357,58,1
2023-12-28 10:21:26,0,141,169,1
2023-12-26 17:14:21,0,329,45,1
2023-12-05 23:41:19,0,121,135,1
2023-10-30 12:01:21,0,276,55,3
2023-08-15 21:15:16,0,221,59,3
2023-12-24 12:37:37,0,315,73,1
2023-10-31 13:30:50,0,241,158,2
2023-10-24 23:53:47,0,323,145,1
2023-11-05 20:50:57,0,102,117,3
2023-12-27 14:04:27,0,198,184,3
2023-11-17 02:03:56,0,266,79,1
2023-12-19 12:18:03,0,300,77,1
2023-12-12 05:03:30,0,371,138,2
2023-12-21 09:49:18,0,218,87,2
2023-12-29 22:49:06,0,147,33,2
2023-12-27 20:30:17,0,25,45,1
2023-12-02 00:38:28,0,279,147,2
2023-12-29 21:39:53,0,236,46,1
2023-11-25 16:33:55,0,175,84,1
2023-12-23 01:01:57,0,256,97,3
2023-08-26 03:23:13,0,26,111,1
2023-12-07 13:25:16,0,185,121,3
2023-12-05 10:58:09,0,87,27,1
2023-06-26 02:16:56,0,232,164,2
2023-12-14 19:28:13,0,313,31,2
2023-12-30 00:29:18,0,45,146,2
2023-10-31 10:22:40,0,137,76,1
2023-11-25 12:28:20,0,212,51,1
2023-03-19 10:49:12,0,187,127,3
2023-12-13 12:07:16,0,201,25,2
2023-11-30 08:47:37,0,153,48,3
2023-12-25 15:24:04,0,27,143,1
2023-12-30 15:51:06,0,369,46,1
2023-10-27 16:16:56,0,66,106,3
2023-04-16 13:16:01,0,444,100,1
2023-12-28 08:16:54,0,154,63,1
2023-12-29 15:19:20,0,50,108,1
2023-02-24 04:49:46,0,289,3,1
2023-12-02 19:33:58,0,255,86,2
2023-12-30 22:52:41,0,75,41,2
2023-12-29 21:21:34,0,106,56,1
2023-10-15 14:12:44,0,57,145,3
2023-08-11 17:34:49,0,236,47,2
2023-12-22 20:32:23,0,418,190,2
2023-08-18 17:48:00,0,23,81,1
2023-11-16 01:05:03,0,329,78,3
2023-12-04 14:21:20,0,252,133,2
2023-09-05 09:24:57,0,298,54,3
2023-12-15 07:26:39,0,288,114,3
2023-09-02 08:05:26,0,454,152,3
2023-09-14 09:33:41,0,446,55,3
2023-05-20 05:01:06,0,16,166,3
2023-12-13 07:21:26,0,158,94,1
2023-12-26 21:56:58,0,340,27,1
2023-12-27 22:43:43,0,88,38,2
2023-08-13 01:00:09,0,338,8,2
2023-12-27 02:02:11,0,159,98,2
2023-12-08 22:40:58,0,337,182,3
2022-12-24 13:21:15,0,397,188,3
2023-12-29 10:17:17,0,9,84,1
2023-12-28 01:28:00,0,490,63,1
2023-12-03 17:44:19,0,234,114,2
2023-12-13 16:04:35,0,288,49,1
2023-12-29 19:12:14,0,466,71,1
2023-12-30 12:30:34,0,460,192,2
2023-11-06 23:03:44,0,355,74,1
2023-08-31 11:39:21,0,174,92,2
2023-12-27 18:53:24,0,324,58,1
2023-11-29 10:28:06,0,11,196,3
2023-12-19 20:25:10,0,344,5,1
2023-12-30 19:04:00,0,462,192,2
2023-12-15 16:28:26,0,80,159,2
2023-06-13 10:56:03,0,137,4,3
2023-11-13 06:34:02,0,475,126,2
2023-10-19 17:13:14,0,474,162,2
2023-12-28 04:59:57,0,218,16,3
2023-01-02 02:56:06,0,395,188,3
2023-12-17 06:23:08,0,399,135,2
2023-01-21 06:45:04,0,405,85,1
2023-08-14 04:59:52,0,457,74,1
2023-02-01 03:47:37,0,325,166,2
2023-12-11 08:55:54,0,277,84,1
2023-05-11 08:46:24,0,416,50,1
2023-12-30 20:40:01,0,308,14,3
2023-12-25 19:35:52,0,496,63,2
2023-08-21 11:24:57,0,152,93,2
2023-12-09 21:19:59,0,24,97,3
2023-12-28 17:02:04,0,462,65,3
2023-11-28 13:13:43,0,35,2,1
2023-12-22 11:28:18,0,139,183,1
2023-12-26 18:06:38,0,328,179,3
2023-07-26 03:04:59,0,23,182,3
2023-12-04 11:25:32,0,8,126,1
2023-11-14 06:09:24,0,464,55,1
2023-12-30 19:10:55,0,103,48,3
2023-12-30 14:58:07,0,409,46,1
2023-10-19 04:29:56,0,124,178,2
2023-03-08 09:32:12,0,440,162,3
2023-11-15 22:12:38,0,97,75,2
2023-01-19 04:11:49,0,222,64,3
2023-12-21 16:28:03,0,167,160,1
2023-10-15 02:47:59,0,148,116,2
2023-11-03 12:15:18,0,404,58,1
2023-12-25 05:22:22,0,10,55,3
2023-07-12 18:09:10,0,211,96,2
2023-10-20 03:59:49,0,425,151,3
2022-05-03 15:52:52,0,314,119,3
2023-09-20 09:28:20,0,55,104,3
2023-11-25 03:03:43,0,28,130,3
2023-07-12 17:18:20,0,295,161,3
2023-11-01 23:37:25,0,158,118,3
2023-06-01 15:46:08,0,489,170,3
2023-12-28 02:51:15,0,353,184,2
2023-12-20 19:28:58,0,267,120,3
2023-12-12 21:12:40,0,11,132,2
2023-11-18 01:30:24,0,240,68,3
2023-09-15 21:49:47,0,127,93,2
2023-12-23 22:28:37,0,7,148,3
2023-05-15 11:32:26,0,305,36,1
2023-12-28 05:32:20,0,286,40,2
2022-12-24 07:31:56,0,138,62,3
2023-11-01 12:07:06,0,124,174,2
2023-12-29 05:43:35,0,177,16,3
2023-12-02 19:54:44,0,11,180,3
2023-10-13 08:08:12,0,464,161,3
2023-08-31 01:07:40,0,251,72,1
2023-12-19 05:24:44,0,137,150,1
2023-12-29 13:33:49,0,12,54,2
2023-12-10 17:27:49,0,278,58,1
2023-12-09 20:04:48,0,413,87,2
2023-12-03 22:17:54,0,85,160,1
2023-08-06 02:47:03,0,139,29,1
2023-07-10 15:59:36,0,480,53,1
2023-12-21 11:10:44,0,409,87,3
2023-10-29 03:18:23,0,122,154,2
2023-12-07 23:20:33,0,208,181,3
2023-12-23 16:41:59,0,306,98,2
2023-07-17 00:59:48,0,27,52,2
2023-07-01 06:42:07,0,207,125,3
2023-09-24 18:06:33,0,415,166,3
2023-08-04 13:30:39,0,156,125,2
2023-12-29 16:30:24,0,440,41,2
2023-11-07 17:18:29,0,489,198,3
2023-12-11 19:19:39,0,363,54,2
2023-12-29 04:28:52,0,99,197,2
2023-12-30 20:12:10,0,444,128,2
2023-10-07 01:02:32,0,124,77,2
2023-11-28 08:59:57,0,337,78,1
2023-07-29 02:05:08,0,351,28,3
2023-11-12 01:48:33,0,341,93,2
2023-12-13 23:59:42,0,169,160,1
2023-07-22 07:17:50,0,10,28,3
2022-11-17 16:16:00,0,269,90,2
2023-12-11 21:40:27,0,334,99,1
2023-10-12 12:39:14,0,77,132,2
2023-06-30 03:37:35,0,145,21,2
2023-10-12 12:05:40,0,224,21,2
2023-05-08 15:17:48,0,292,22,3
2023-12-30 07:13:39,0,73,43,3
2023-10-31 01:24:09,0,297,152,1
2023-05-14 23:42:32,0,238,140,2
2023-12-30 16:50:04,0,379,71,3
2023-12-19 19:42:09,0,121,180,3
2023-11-22 14:57:04,0,67,159,2
2023-11-23 23:27:38,0,361,180,3
2022-01-02 04:32:56,0,52,17,3
2023-12-11 08:44:03,0,228,82,1
2023-12-30 19:52:50,0,467,128,2
2023-12-30 22:35:44,0,63,40,2
2023-12-29 18:07:12,0,471,186,3
2023-12-25 10:14:39,0,411,168,3
2023-10-19 11:31:28,0,61,132,2
2023-09-18 16:00:51,0,393,115,1
2023-12-16 17:54:54,0,447,175,2
2023-12-26 09:02:23,0,389,39,1
2023-12-28 22:01:11,0,21,173,1
2023-08-11 02:34:38,0,43,93,2
2023-05-20 04:59:06,0,43,96,2
2023-12-26 23:57:38,0,73,143,1
2023-09-02 12:54:05,0,190,163,3
2023-12-28 13:21:59,0,482,130,3
2023-11-12 03:38:24,0,298,53,1
2023-12-30 19:52:21,0,429,71,1
2023-11-22 07:59:50,0,244,190,2
2023-04-21 16:32:03,0,112,140,3
2023-08-17 01:45:37,0,143,92,2
2023-09-26 04:22:27,0,340,200,3
2023-10-03 03:46:48,0,305,176,2
2023-12-30 08:37:05,0,117,45,2
2022-07-28 05:05:30,0,386,109,2
2023-12-19 09:49:35,0,391,27,1
2023-12-05 12:28:40,0,296,167,1
2023-08-27 08:49:31,0,386,10,1
2023-12-28 13:33:41,0,50,135,1
2023-04-27 13:04:33,0,441,127,1
2023-08-10 05:18:46,0,141,102,3
2023-12-20 09:54:49,0,220,48,3
2023-12-20 16:42:32,0,266,65,3
2022-09-24 22:34:15,0,442,22,3
2023-11-15 23:39:03,0,367,32,2
2023-12-26 18:50:13,0,378,56,3
2023-10-06 18:56:28,0,117,95,2
2023-12-30 09:06:43,0,406,20,1
2023-05-20 07:09:19,0,124,189,3
2023-11-17 21:09:28,0,167,32,1
2023-04-24 03:57:03,0,340,100,1
2023-12-24 01:42:24,0,310,143,1
2023-12-22 16:36:46,0,141,16,3
2023-12-30 10:33:16,0,155,46,1
2023-12-30 14:10:15,0,409,1,2
2023-07-21 08:47:41,0,102,151,2
2023-06-13 21:58:26,0,248,91,1
2023-11-23 20:22:47,0,335,180,3
2023-12-29 15:34:48,0,226,46,1
2023-12-17 16:31:55,0,198,171,1
2023-10-14 03:03:47,0,81,75,1
2023-03-22 16:08:08,0,411,162,1
2023-12-28 02:57:59,0,60,40,2
2023-12-28 14:35:49,0,22,200,3
2023-11-29 03:24:07,0,280,30,2
2023-12-19 11:28:38,0,83,16,2
2023-10-17 01:30:00,0,229,64,3
2023-06-15 04:04:43,0,293,114,3
2023-12-21 12:01:01,0,290,61,3
2023-09-07 23:39:16,0,476,138,2
2023-12-22 11:20:12,0,273,150,3
2023-12-21 05:22:30,0,288,16,2
2023-12-21 05:05:14,0,208,169,1
2023-12-26 11:41:02,0,356,169,1
2023-11-29 13:33:15,0,42,121,1
2023-11-16 20:57:56,0,244,194,3
2023-12-30 20:24:33,0,405,14,2
2023-12-18 11:02:45,0,371,176,2
2023-11-16 10:19:53,0,277,68,1
2023-12-08 09:58:12,0,127,74,1
2023-11-02 23:08:39,0,284,145,2
2023-12-30 23:40:53,0,12,14,3
2023-12-30 13:48:41,0,379,40,2
2022-10-19 02:13:37,0,105,24,1
2023-05-10 00:31:08,0,383,62,1
2023-12-30 18:10:35,0,229,69,3
2023-12-30 21:23:17,0,18,192,2
2023-11-30 01:21:43,0,167,120,3
2023-07-17 07:30:15,0,209,9,3
2023-12-30 07:44:21,0,355,128,2
2023-12-09 11:24:59,0,195,20,1
2023-11-25 17:43:08,0,288,171,1
2023-12-29 14:01:25,0,247,34,2
2023-12-28 22:35:39,0,139,184,3
2023-12-20 13:25:47,0,466,65,3
2023-12-26 05:37:57,0,45,133,1
2023-12-15 07:33:11,0,356,2,3
2023-12-24 07:21:54,0,421,87,2
2023-12-30 09:49:24,0,149,155,2
2023-12-13 18:40:39,0,447,182,3
2023-10-24 23:01:58,0,165,86,2
2023-10-05 22:39:34,0,153,183,3
2023-04-17 17:55:33,0,407,12,1
2023-12-29 10:35:00,0,205,197,1
2023-11-07 20:49:12,0,39,68,3
2023-07-01 01:49:29,0,68,6,2
2023-12-15 11:51:46,0,458,187,1
2023-12-30 04:21:07,0,287,173,1
2023-04-11 12:44:32,0,26,50,1
2023-02-28 07:23:03,0,393,91,1
2023-10-17 07:39:21,0,196,152,3
2023-12-18 06:25:55,0,73,35,1
2023-10-26 17:23:44,0,56,27,2
2023-12-24 02:52:55,0,251,66,2
2023-09-07 09:09:23,0,327,159,2
2023-12-23 13:06:09,0,492,135,2
2023-10-21 05:38:20,0,491,8,2
2023-06-14 03:12:37,0,448,95,2
2023-12-28 01:05:09,0,477,199,3
2023-12-30 06:10:00,0,324,31,2
2023-12-25 22:11:52,0,419,61,3
2023-11-19 03:30:57,0,94,22,3
2023-10-21 08:20:19,0,180,147,3
2023-12-18 12:50:55,0,76,143,1
2023-09-13 19:59:06,0,56,140,3
2023-09-06 16:41:02,0,385,177,2
2022-10-29 22:43:15,0,245,52,2
2023-10-24 02:20:58,0,296,123,2
2023-10-21 13:59:21,0,298,147,2
2023-05-05 07:10:04,0,367,175,1
2023-12-10 13:42:15,0,289,31,2
2023-11-07 00:17:31,0,192,140,3
2022-11-19 16:05:47,0,29,90,2
2023-12-30 08:34:18,0,471,38,2
2023-12-29 09:04:46,0,445,34,2
2023-11-16 03:39:55,0,417,28,3
2023-12-27 06:33:41,0,371,108,1
2023-04-28 11:08:43,0,199,62,1
2023-12-24 13:50:37,0,298,39,1
2023-10-19 11:29:54,0,141,125,3
2023-12-19 15:05:29,0,330,79,3
2023-11-19 06:49:54,0,15,124,1
2023-09-04 04:59:36,0,187,154,2
2023-07-19 19:37:54,0,408,24,1
2023-12-29 03:37:13,0,497,16,3
2023-12-19 11:18:35,0,184,29,1
2023-09-04 13:12:59,0,25,12,3
2023-08-10 01:58:07,0,34,200,2
2023-04-08 01:11:54,0,180,151,2
2023-01-28 13:47:44,0,496,119,1
2023-12-11 15:34:55,0,138,2,3
2023-11-27 11:20:56,0,114,51,1
2023-02-03 06:56:47,0,312,189,3
2023-11-16 06:22:16,0,211,139,2
2023-12-21 10:00:41,0,265,87,2
2022-01-14 17:16:32,0,18,50,3
2023-12-22 10:19:42,0,204,89,1
2023-11-27 11:18:59,0,237,68,1
2023-11-25 03:03:43,0,28,117,3
2022-10-11 14:14:50,0,453,12,1
2023-12-30 20:37:19,0,84,146,2
2023-04-11 06:35:25,0,71,24,2
2023-12-20 12:36:44,0,382,186,3
2023-12-29 21:00:01,0,144,26,1
2023-11-20 17:09:12,0,476,142,3
2023-12-20 12:43:17,0,184,180,3
2023-10-01 21:42:44,0,499,172,1
2023-12-12 10:34:37,0,124,196,3
2023-05-31 03:03:44,0,236,177,2
2023-12-17 17:52:46,0,365,48,3
2023-03-11 17:40:52,0,365,151,3
